	S-methylcysteine-S-oxide	isoleucine	inosine	phenylalanine	leucine	guanidoacetic acid	ascorbate	C3 carnitine	C12:1 carnitine	alanine	methionine	valine	4-hydroxy-3-methylacetophenone	C5 carnitine	citrulline	NH4_C20:3 CE	NH4_C18:3 CE	imidazolelactate	pantothenate	tryptophan	tyrosine	C18:3 CE	C14:2 carnitine	histidinol	threonine	C3-DC-CH3 carnitine	methylimidazole acetic acid	C10 carnitine	1-methylguanine	C4 carnitine	metformin	C2 carnitine	proline	tetrahydro-1-methyl-beta-carboline-3-carboxylate	undecanedionate	C46:3 TAG	diaminopimelate	chenodeoxycholate	urate	5-hydroxytryptophan	beta-sitosterol	orotate	malonate	hyodeoxycholate/ursodeoxycholate	stearate	1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	glutamate	C20:3 CE	C9 carnitine	3-hydroxymethylglutarate	C36:4 DAG	cadaverine	serine	cholate	NH4_C51:1 TAG	sphingosine-isomer2	alpha-glycerophosphocholine	betaine	aspartate	porphobilinogen	homoarginine	7-methylguanine	3-methylxanthine	glycine	7-methylxanthine	1-methylhistamine	C24:0 SM	9.10-diHOME	C18:0 LPE-B	NH4_C34:3 DAG	NH4_C44:1 TAG	methionine sulfoxide	nicotinate	aminoisobutyric acid/GABA	3'-O-methyladenosine	C36:4 PC-B	NH4_C44:2 TAG	linoleoylethanolamide	C36:4 PC-A	palmitate	NH4_C51:0 TAG	C12 carnitine	biliverdin	NMMA	N6-acetyllysine	C18:0 CE	C44:1 TAG	NH4_C48:1 TAG	C20:0 LPE	2-deoxycytidine	imidazoleacetic acid	masilinate	NH4_C36:0 DAG	oxypurinol	cotinine	C52:0 TAG	bilirubin	C14:1 carnitine	C18:2 carnitine	C24:0 Ceramide (d18:1)	NH4_C18:1 CE	C18 carnitine	diacetylspermine	C51:1 TAG	glutamine	niacinamide	sphingosine-isomer1	3-methyladipate/pimelate	palmitoylethanolamide	sebacate	C32:0 DAG	NH4_C36:4 DAG	adrenate	C14 carnitine	lysine	N1-acetylspermine	trigonelline	NH4_C18:2 CE	arachidonate	adipate	thymine	beta-alanine	lactose	glycodeoxycholate	xanthine	palmithoylethanolamide	C24:1 Ceramide (d18:1)	alpha-CEHC	NH4_C36:1 DAG	C34:3 DAG	shikimate	C18:1 CE	C8 carnitine	riboflavin	phenyllactate	adenine	C46:2 TAG	C14:0 CE	oxymetazoline	C16-OH carnitine	serotonin	theophylline	C50:0 TAG	oleanate	C32:0 PE	histamine	C36:3 DAG	creatine	NH4_C46:3 TAG	cholesterol	alpha-ketoglutarate	C36:4 PC plasmalogen	cetrizine	alpha-hydroxymetoprolol	NH4_C50:0 TAG	C54:5 TAG	N-acetylhistamine	norepinephrine	NH4_C36:3 DAG	carnitine	21-deoxycortisol	C48:0 TAG	azelate	N-acetylglutamine	C54:4 TAG	arachidate	indole-3-propionate	kynurenic acid	N-acetylhistidine	nonadecanoate	C36:5 PC plasmalogen	NH4_C22:4 CE	1-methylguanosine	C18:1 carnitine	butyrate	NH4_C18:0 CE	ADMA/SDMA	C16:0 CE	NH4_C34:2 DAG	spermidine	C18:2 LPC	nervonic acid	C22:0 SM	linoleoyl ethanolamide	NH4_C44:0 TAG	alpha-glycerophosphate	C34:2 DAG	C10:2 carnitine	N-acetylglutamate	NH4_C56:2 TAG	alpha-muricholate	taurine	creatinine	urobilin	N1-methyl-2-pyridone-5-carboxamide	guanine	alloisoleucine	NH4_C36:2 DAG	NH4_C34:1 DAG	hippurate	NH4_C46:1 TAG	crustecdysone	glycerate	NH4_C52:0 TAG	lactate	C44:0 TAG	C54:3 TAG	C30:0 DAG	gemfibrozil	C22:4 CE	p-hydroxyphenylacetate	C36:3 PC	C18:2 CE	sphingosine-isomer3	pyrocatechol	ketodeoxycholate	C18:1-OH carnitine	threosphingosine	NH4_C32:2 DAG	pseudouridine	C24:1 SM	4-methylcatechol	heptanoate	deoxycholate	C20:5 LPC	C22:1 MAG	C32:1 PC	olmesartan	indoxyl sulfate	2-hydroxy-3-methylpentanoate	sphingosine	eicosatrienoate	C36:2 DAG	NH4_C16:1 CE	C34:0 PE	4-hydroxystyrene	hypoxanthine	suberate	C36:0 DAG	C36:1 DAG	NH4_C54:3 TAG	C46:1 TAG	C34:1 DAG	asparagine	dTMP	N-acetylaspartic acid	atenolol	phytosphingosine	C56:2 TAG	C42:0 TAG	guanosine	heptadecanoate	C18:3 LPC	choline	uracil	C55:3 TAG	5-acetylamino-6-amino-3-methyluracil	ethyl glucuronide	carboxyibuprofen	NH4_C51:3 TAG	nicotinuric acid	agmatine	NH4_C20:4 CE	C34:2 PC plasmalogen	8-hydroxy-deoxyguanosine	10-nonadecenoate	hydroxycotinine	N-alpha-acetylarginine	oleate	C22:0 Ceramide (d18:1)	xylose	C34:4 PC plasmalogen	C36:2 PC	NH4_C54:4 TAG	gabapentin	C32:2 DAG	4-hydroxybenzaldehyde	caffeine	C56:3 TAG	C34:0 DAG	C34:0 PC	hydrocinnamate	beta-guanidinopropionic acid	2-hydroxyoctanoate	C52:3 TAG	C16:0 Ceramide (d18:1)	NH4_C22:1 MAG	C48:1 TAG	NH4_C48:3 TAG	NH4_C16:0 CE	sorbitol	N-carbamoyl-beta-alanine	dihydroorotate	hydroxyproline	malate	5alpha-cholestan-3beta-ol	putrescine
Parabacteroides_unclassified	0.96731361766739	-0.3967686204285235	-0.007210844048599813	-0.4292033128817988	-0.4143159306575812	0.11893786843810586	-0.05272845435031694	0.3472612307777126	0.3020701592441325	-0.28008338584743075	-0.46725173064239034	-0.1442722496998533	0.454726412009489	0.4732807286127184	-0.3540857381678533	-0.11939916330739442	-0.2785830804199432	0.23409771136057303	-0.5365530403168357	-0.43049524399257644	-0.49959917621633976	-0.3539127925433573	0.2975287276142412	0.3442340696355013	-0.31454286873364895	0.007213834161169079	0.2940749319900603	0.2171739695050301	0.0933231323206556	0.4220881670110339	-0.418942652421529	0.2109092097302699	-0.31350773686493005	-0.029421089096303046	0.009876812650642969	-0.11666090229225351	-0.2948631198194043	0.27485036587820033	-0.3274822124923502	-0.09611056697401246	-0.015381290157467559	-0.1371244992898802	0.4350412295317493	-0.06213810117247866	0.3538435387430441	-0.1292006775055118	-0.06771952050139267	-0.1988314921868001	0.3245371028815227	0.115807873186896	0.09072273589665475	-0.20158402015397622	-0.3719135826343848	0.31284524603844144	-0.1331817213293052	0.15631133355951132	0.18755179829908702	0.4095763802367285	-0.08349053888688818	0.026810920976584864	0.1937185453645296	0.08572217110388163	-0.25828672097802857	0.08603756435981419	-0.2304842728040677	0.3988766365035316	-0.2974986890825646	0.05355894654585347	0.2870174221520509	0.0837063816621511	-0.27326965922000496	-0.38061078696749123	-0.43752378441936834	-0.28175168822734425	0.06134441221974461	0.06725135004718222	0.05016480805917915	-0.2657887171615205	0.046447306445070426	0.5810305668976321	0.0024924956240632568	0.3032099418485762	0.22517087013416281	0.18182109950455944	-0.2393408293440335	-0.4255530314155277	-0.23472333635213677	-0.024616533742461134	0.14066887010774975	-0.006449303495325534	0.08078281250990203	0.007960695900409542	-0.21076161612715152	-0.26479105224604793	0.33350756401013687	-0.13551289574895134	-0.12204125043554984	0.35920026884468603	0.023300859975529636	-0.22231774234141347	-0.32726470131434676	-0.14309818673629116	0.0032678390080436957	-0.3514895614504665	-0.2079847506057791	0.530727430539968	0.08025937350378373	-0.07184678131699604	-0.0763205084137447	0.09029114620306325	-0.15648244214407087	0.13757478673471218	-0.11822554164405377	0.18331740543391933	-0.1256665130711701	-0.06024440128884573	0.331214191243451	-0.35489794562929183	-0.022043755462033965	-0.15146684055446355	-0.24597110814296513	-0.3154201834943711	-0.061367764440784	0.1035172682558938	-0.21398553727556524	-0.1722870715688351	-0.17173855045846206	-0.0549099992200571	-0.16079646563213337	0.04312654748547817	-0.19246456949893678	-0.3263630877813199	0.24482062804434762	-0.5094011499371367	0.03999680999198621	-0.16236767020040788	-0.23575791795789874	-0.44931614533835795	-0.06542102761419163	0.10995212862953864	-0.037604371150578256	0.12719594475101392	-0.24066978912181583	0.07643403156560127	0.12543578620714146	0.35978874998958	0.07242528888584729	0.3866433821591076	0.09047935497855233	-0.44486963244633027	0.32664981613763316	-0.08895918617288319	-0.022368680879186136	0.2285249532371364	-0.2551774636977865	0.1321883652136835	0.12096396557525059	-0.21388832351908696	0.03845434155849623	0.32800305925776113	0.5689600107837542	-0.28872325969802737	0.056464090570900245	0.12881100635414375	0.11200696714434094	0.29647831300727423	-0.33210446592741705	-0.2813104588467221	-0.09837586408871317	0.2974056917691673	0.08108550889363408	-0.35070869241793584	0.004519676162421049	-0.06509342696376316	0.03266414279727573	-0.4431868146849829	0.13906064139862578	-0.4959811227429064	0.029445390030113983	-0.0758391492503571	0.3781657069570207	0.2580944793595492	-0.16876707956922413	-0.03377482504908197	-0.17069903918000237	-0.3864820591889245	0.04879411449243337	0.22299855843638708	0.03821116012827344	0.012261696226293469	-0.038868265172850566	0.15128376187161757	0.30025644384060396	-0.01901170474483066	0.3642015741918554	-0.5774685491698743	0.040470873385757444	-0.014982107420045243	-0.07852556047210363	0.14717137312712625	-0.12073828493903718	-0.0951422269353304	0.07345027002387086	-0.14770516463135747	0.24800578528922973	-0.36232833328083824	0.12505501421138357	-0.33644047702492835	-0.17399923644086926	-0.29889896335384003	0.11104975833014663	0.35467517762818856	-0.3882421459991138	-0.08688490226349274	0.09276122561192147	0.02693672442576721	-0.057601134775303695	-0.08599531982323415	-0.09150300172610454	-0.11605518827649211	-0.3404595348255751	0.0021193805702082874	0.21062545535998461	0.04095533976465664	0.38560984572252144	-0.2527515669531685	0.16058040417470004	-0.4226908320524097	0.22460991796372798	0.0818633415471702	-0.3768489786815835	-0.2137842034842533	-0.007404527432807853	-0.6145811998074775	-0.22882363915837467	0.1327462166836569	-0.1739353142855075	0.030356965212151782	-0.20723267943883372	-0.1577506373878248	0.10049047448199581	-0.20832887086644436	-0.051429499765313275	0.0498256679282027	-0.27673330269069	0.3209590182938183	-0.21875713096410415	0.16345886744043425	0.1068453874247058	-0.12786973087736608	-0.136631091171033	0.045676276083023326	0.6081023169575341	0.058053511416756645	-0.323952101667059	-0.05809421665620649	0.010042216134212481	-0.21139961519492645	0.20463069638527137	-0.2884247174834027	0.16190151758871957	0.029621465402401376	-0.38116489132057185	0.05272486010392766	-0.037501233293119635	0.12107585891417225	-0.08129028041353219	0.13714551873931105	0.2898458928787714	-0.1631721998073768	-0.30370648636031483	-0.012312439487804826	0.3965145419605904	0.12196886530378094	-0.04767984970683374	-0.11224564439433501	-0.18972235474498986	-0.10260162389388837	0.19041854003763775	-0.15499860039996183	0.08860399262223805	0.11610164968615155	0.3799045464276436	0.004521178850851979	0.1328479662253195	-0.42271865191221747	-0.10096318128853199	-0.12343012398006015	-0.31968640839757717	-0.48458605073852795	0.30698081349607725	-0.2681759657151218	-0.43977656837510654	0.17768738037261325	0.3925035302991111	0.0005495929299776381	0.23205827062635836
Roseburia_inulinivorans	0.010671611545692128	0.9276124032982566	-0.35906335877702067	0.8449585111467371	0.9107316828774548	0.03929160231242604	0.2535129382764926	0.12176768933892382	-0.07540192068921475	0.8724010441559571	0.7402351250275656	0.6550864094581929	-0.4973899905335409	0.017653520870781425	0.76687993871296	-0.41521771445529165	-0.36065201771274663	0.1425689854116115	0.36203248199837895	0.7609611203066424	0.745271818977236	-0.37574620918171203	-0.08296564747267499	0.19047270330751156	0.6277953290543838	0.1602871883524412	0.03228696464722189	0.0907236965209498	-0.018639425814678034	0.015474760217658923	0.77992181369873	0.1403548569151158	0.6419630078778622	0.17177072924041448	0.42654897102831085	-0.28825822745909635	0.6119401249930099	-0.0908239167909966	0.7731112831469202	0.18127311228222814	-0.7155649183189035	0.47790292744106644	-0.3076565164581792	-0.39284355013901	0.10801156343414445	0.2909282058838138	0.5319434429363546	-0.35598712278934797	0.023377899127608126	-0.1591978816777651	-0.3267385007042154	0.36470301729194027	0.5284299239815249	-0.12309134706083667	0.1010962062579688	-0.06873688084582895	0.4985873851614723	0.23926428801898125	0.5440118243078088	0.1667066621088351	0.5765240734338567	-0.3458517711863659	-0.429941891791495	0.6824432999578984	-0.4221581002399696	0.26207133552537937	-0.18147543894925702	0.04271083451644023	0.3616787527765027	-0.2719158154627515	-0.6680738108913378	0.6060290286477801	0.0600480968485938	0.3886018234756877	-0.1455831210059392	0.12456849683695356	-0.6753094690228996	0.19927933531717162	0.06599748722972128	0.07290261926471736	0.26381662816767143	-0.06933215536417836	-0.1266666576290017	0.550050231500121	0.6632498206774278	-0.31344933593385216	-0.5735398532378895	-0.15102949488147055	0.2608511702539571	0.2905305081776064	-0.053017997002998016	-0.09743255143248655	-0.3754967278903518	0.527737500347125	-0.4115892781540634	-0.12841553804925804	0.32453233053660546	-0.036129431212182705	-0.027020048719563816	-0.15202207930175424	-0.3670275669251475	-0.04714448978922614	0.2557793910355174	0.03073011293977672	0.5475067499495538	-0.08478591679650632	-0.0493902435836118	-0.26016302807375946	0.054045631096160174	0.22783554461311573	-0.23311088916472594	-0.3472671194525176	0.10551895917600546	0.06241811110098569	0.5938003197634528	0.4666087419668588	0.16434860793190686	-0.2897735753406249	0.11417215264530592	-0.22150514327920226	0.6233256307489283	0.23611836635298095	-0.20688889860917933	0.1777557928045752	0.09999319555687769	0.0716579717029603	-0.030105101171760823	-0.11122114059621437	-0.32932964134079223	-0.2823194494537603	0.13078245225819882	-0.31456124034978517	0.15677136208457776	0.3396844149224066	-0.17985037131290205	0.3625849022354269	-0.5866280817206119	-0.4498195995815617	0.21654194921243577	0.024888597161168757	0.025795857479197243	-0.365785995430832	-0.21105670716966418	-0.03974469932128282	0.1854325738085727	-0.0795471419744507	-0.21628460114271852	0.3119563495876765	-0.3419845441000528	-0.44727901961997535	-0.2485639287902172	-0.00588561107224992	0.03184620056789937	-0.31600388820755776	-0.28958263714168486	0.1662101568648729	-0.14859383013906058	0.16932366251903141	-0.2470359309701963	0.2082676637191635	0.10279515622902476	-0.14540676410893294	0.35700688846171813	0.6508421494688592	0.19349139407188115	0.03879815762889233	0.019344588452805345	0.1900045647867437	0.4192084725995594	0.0032530082402412765	0.031072895773901377	-0.3495654288857518	-0.13320440025356173	0.014108569706132223	-0.04887090007871425	-0.43940435043862824	0.47548080249158875	-0.361572366364426	-0.3246611169946906	0.36567563289043425	0.26717635517308	0.14148546156176026	0.007273231577201805	0.10578592044940566	-0.555506951569599	-0.041650019710604884	-0.2813506368061593	-0.006938117149760559	0.30274704359076715	0.12062978092357927	-0.24705743329349017	-0.025527038645415986	0.22259045399035385	-0.07218416991967747	-0.023382799393124737	0.12758251285956013	0.5035190667487395	-0.2795339525083739	-0.26892727528477495	-0.018347994572951262	-0.632733823669696	-0.14120957415350055	0.42062938860451393	-0.16652555511428835	0.5440702616879264	-0.3047396132042862	0.11179342106287915	-0.34299786459296466	0.00773148045940162	-0.24610385144683009	-0.04114533677089277	-0.04450916876032942	-0.2794911852322761	-0.0300456869651331	-0.29843619031895335	-0.1878552265404253	0.05327666911525103	-0.03410030797845827	-0.335779231757696	0.6197126883450542	0.05576227586492166	-0.4361940684037804	0.15693158993146375	-0.022569560941807513	0.25480041539642945	-0.15177230062377137	0.0038591110379093685	0.051830455536458674	-0.19015155353341986	0.6014278587131565	0.016755957485083225	-0.07255044639845076	-0.2315264962605424	-0.3876268186596	-0.1581681729044043	-0.3439573802957014	-0.2630805574352669	-0.11889874065117681	-0.3284092683034683	-0.26255865342065066	0.05330413726320296	-0.3833700946791271	-0.21461129627342923	0.04539805066050537	0.05415507067432023	0.3022737464443116	-0.014785112837880504	-0.1571302590434428	0.0815091702318422	-0.5693782705867372	0.16816782034682792	0.07015969328573832	0.1307639819180772	0.5525862704593023	0.49915745561465075	0.36428515330450356	-0.3359355632209131	-0.06524075299949159	-0.18813077108668355	-0.02620981321824914	-0.014199086009525463	0.19543479006286102	-0.2599924625522362	0.031922734325751725	0.04023680430851345	-0.024069967402839898	-0.22488356361560669	0.28698470697853196	0.09787078711427395	-0.17494986505305507	0.3297301733120731	0.060183973526254674	-0.10705564129352499	0.18761076298208418	0.48956843424279234	-0.3924908589489582	0.04067635810682563	-0.2048540051262296	0.17268892058231172	-0.29585086761705554	-0.2586466269622616	0.1732522405428109	-0.4575581189303599	0.16252331069286344	0.20393374963893965	0.10069389605585295	-0.1819210084979949	-0.16070187059797492	-0.3579581020129251	-0.46093357742971097	0.21291034740348147	0.21164150072369353	0.35816384625520276	0.32687310709339107	0.03986668899824125	-0.003095201365746064	0.28524737034391584
Eubacterium_hallii	-0.07512160174521332	0.5514777578514634	-0.9255968413209568	0.527863827762781	0.5750480142386191	-0.16262500460032026	0.09892733365985495	-0.008636169241425504	-0.10587615234595193	0.45904843751296476	0.6957760448589262	0.17396965607447024	-0.27145298171439924	-0.052928443334596675	0.676161730771288	-0.5838733244356544	-0.5148644698763678	0.16757464026374985	-0.2469014489094781	0.46025323595156886	0.5000727242863434	-0.54016852509304	0.035881933555955925	-0.06821728371291881	0.4409366989116644	0.40940176501667647	0.10151804720173191	0.15040352667078588	-0.010718195983388348	-0.09412708444082316	0.44690197206505744	-0.19848812616806563	0.2556254610574167	0.16858138686303287	-0.11983013663708256	-0.4750216441611079	0.40239186204980054	0.19145725138495157	0.2181758677772321	0.4007208671585416	-0.46984374822969033	0.26071818969117433	-0.7125309009836936	-0.13769989585570377	0.07948600749644151	0.3654892312474999	0.6276841367308981	-0.5686447480933026	0.13418092984576185	0.03437283692748444	-0.5823514396521197	0.3399489955410623	0.5491589333920549	0.25472548533219264	0.07853581404111068	-0.002273233533665653	0.3673321480349193	-0.07032228250854139	0.42106373379670514	0.42585353688752553	0.06838244643569723	-0.2972042395549073	-0.2929870849816486	0.44372975167447815	-0.2854935287472177	0.16745626514376066	-0.12119440326167835	0.00508999081457058	0.12900366944132063	-0.41101091214747587	-0.3397111938527499	0.5613384963200398	0.07376044641281093	-0.015942891366047485	-0.43625189786180785	0.32880586414288926	-0.23373064991008874	0.2766908945225666	0.12726827213997924	0.12596113020181815	-0.20471184941911624	-0.02820458025772815	-0.2877991932770483	0.033247994467217906	0.32500104024144694	-0.2154682063006894	-0.3796828039999689	-0.22728046344044414	-0.13246169492006937	0.022578943428535492	-0.04522522433695045	-0.24181375737757005	-0.33056054179134453	0.22195453851404043	-0.06368042115966373	-0.0702880554604984	0.0660186867297707	-0.08701853857088926	-0.1815758578232503	-0.16873992675722635	-0.39319927897941054	-0.01209103552387436	-0.04781615171099379	0.09127803143529888	0.46494872192967485	-0.6289345644119453	-0.02703047272055431	0.018618244746362284	0.10912739886825407	-0.04976076288345958	-0.08581600372761644	-0.46271831787045625	0.022033102336832755	-0.08219297215088572	0.2000374278140249	-0.06645092573924469	-0.2249725015096025	-0.487412860904408	-0.08625843305812218	0.030629312659533836	0.6352880185177093	-0.04988881588986836	-0.3281464688067629	-0.1042923628252995	0.08469143413615031	0.13268698202846715	-0.17164362661442964	-0.6715146361315832	-0.3347862134933276	-0.5485491516865505	0.07318655830499965	-0.386158395108671	0.10867946989427141	0.20381524942888948	-0.07188254205371242	-0.06963931733361248	-0.2961868601335321	-0.21843430428851598	0.3522734556415656	0.08796737349498435	0.4202456884335992	0.09489935249664515	0.011218307645128087	-0.13736931109020786	-0.18721156627129898	-0.17515254208400005	-0.5450147601909505	-0.26181675404222077	-0.10965985034470148	-0.1673493208852485	-0.168813949726691	0.374989653034533	-0.1216914764811895	-0.12600876355606289	0.013324117641125066	-0.25099420748572143	-0.25480035654835365	-0.03245242291564307	-0.5470867214542197	-0.15997126875199985	0.007406033360950526	0.20766885547775582	0.16002312824791526	0.06354333359956855	-0.21477473068900177	0.037405415350192886	-0.002102640817583157	0.055024688418308876	0.5413763964375546	0.1488229535359929	0.11229592752061437	-0.15198768007194574	-0.5317663146519215	-0.26370019279377743	-0.20308102262955557	-0.22139766582762152	-0.06468527331990337	-0.2451995275908212	-0.5184827415724436	-0.17026797472854688	-0.14260864725972078	-0.15195349179162143	-0.18458065807052457	0.06722936807666308	0.04261030837751721	-0.13894763687091236	-0.567024725338698	0.18408429447213442	0.21773545046572113	-0.09598337062870953	0.0671493916316907	-0.06984191212397975	-0.3048601658202606	0.3057095886579782	-0.41232509970070647	0.2711035998763812	0.3692598649034896	-0.4738190840284058	-0.4336637534062908	-0.06893756280822966	-0.33351026440741305	-0.11365762961075675	0.16755234816554362	-0.06440779440183661	0.28572364075365114	-0.23852919543996665	-0.18188840913072035	-0.37153939006356984	-0.12013829721383051	-0.11852135870767216	-0.381180440752133	-0.17351573666518205	-0.5008760284129816	-0.134464636773778	-0.27410997627078326	0.07078457413451064	0.11498171447734207	-0.1450666443324623	-0.48722615520203444	0.31968764756052426	-0.08169332800918122	-0.1783709879592079	0.36762454218792073	-0.05158044697309008	-0.1796614678270821	0.41912462150332386	-0.03532144727679304	0.1922590459934609	-0.07080374866247277	0.4409788279456267	-0.06673779458905318	-0.12274977559313521	-0.5066299617271665	-0.1071977218560036	0.25625737745301824	-0.0030106315059141436	-0.5618065785915498	-0.022019692442435623	-0.3237880874147584	-0.3983501673734936	-0.2418898319545713	-0.2747906691679232	-0.4782201012742359	0.011581359243934997	-0.10197392560964907	0.22324911845650147	-0.26360690127664665	-0.45772162551087303	-0.2211163129454705	-0.27891257659748175	-0.2487206310741093	0.2979471192121269	-0.3195505525495941	0.16912995692598348	0.3620334591354448	-0.21034045202926882	-0.013232224345802485	0.26528014033277275	-0.38394358690095787	-0.14158888320992435	-0.1102255256226877	-0.12982824848368402	-0.38928389105468997	0.1459920667737658	-0.2863778213850082	-0.1682987899800527	0.22269626157821812	0.02472700384270271	-0.15579960586412123	-0.25650417734933834	0.007625887485149446	-0.13062893283623628	-0.44083805015558625	-0.23078928592868403	0.0213600330054394	-0.5607190042507324	-0.21598862858414522	-0.19726468049013016	-0.2390149128978088	-0.2723291157789887	-0.053561343524369295	-0.14009510348442417	-0.20169421334688367	-0.00032865359227286783	-0.18368791110318283	-0.006971266877601773	0.3251880432941283	-0.058078354786320965	-0.43423452225854814	-0.22167819565156194	-0.20120135807776146	-0.01750250037712732	0.48495537462492655	-0.02431926382118957	-0.24097881102161955	0.12459354956477428	-0.2998152847848793
